censo,iso_3166-2_AR,provincia,sexo,rango_etario,nativo_extranjero,poblacion,
1895,AR-F,LA RIOJA,M,15-19,E,19,
1895,AR-F,LA RIOJA,M,20-24,E,19,
1895,AR-F,LA RIOJA,M,25-29,E,28,
1895,AR-F,LA RIOJA,M,30-34,E,23,
1895,AR-F,LA RIOJA,M,35-39,E,23,
1895,AR-F,LA RIOJA,M,40-44,E,20,
1895,AR-F,LA RIOJA,M,45-49,E,8,
1895,AR-F,LA RIOJA,M,50-54,E,7,
1895,AR-F,LA RIOJA,M,55-59,E,6,
1895,AR-F,LA RIOJA,M,60-64,E,5,
1895,AR-F,LA RIOJA,M,65-69,E,1,
1895,AR-F,LA RIOJA,M,70-74,E,2,
1895,AR-F,LA RIOJA,M,75-79,E,1,
1895,AR-F,LA RIOJA,M,80-84,E,1,
1895,AR-F,LA RIOJA,M,85+,E,0,
1895,AR-F,LA RIOJA,V,05-09,E,18,
1895,AR-F,LA RIOJA,V,10-14,E,19,
1895,AR-F,LA RIOJA,V,00-04,E,6,
1895,AR-F,LA RIOJA,V,15-19,E,32,
1895,AR-F,LA RIOJA,V,20-24,E,32,
1895,AR-F,LA RIOJA,V,25-29,E,73,
1895,AR-F,LA RIOJA,V,30-34,E,112,
1895,AR-F,LA RIOJA,V,35-39,E,77,
1895,AR-F,LA RIOJA,V,40-44,E,75,
1895,AR-F,LA RIOJA,V,45-49,E,53,
1895,AR-F,LA RIOJA,V,50-54,E,44,
1895,AR-F,LA RIOJA,V,55-59,E,19,
1895,AR-F,LA RIOJA,V,60-64,E,30,
1895,AR-F,LA RIOJA,V,65-69,E,12,
1895,AR-F,LA RIOJA,V,70-74,E,9,
1895,AR-F,LA RIOJA,V,75-79,E,5,
1895,AR-F,LA RIOJA,V,80-84,E,3,
1895,AR-F,LA RIOJA,V,85+,E,1,
1914,AR-F,LA RIOJA,M,10-14,E,46,
1914,AR-F,LA RIOJA,M,05-09,E,55,
1914,AR-F,LA RIOJA,M,00-04,E,10,
1914,AR-F,LA RIOJA,M,15-19,E,46,
1914,AR-F,LA RIOJA,M,20-24,E,49,
1914,AR-F,LA RIOJA,M,25-29,E,64,
1914,AR-F,LA RIOJA,M,30-34,E,59,
1914,AR-F,LA RIOJA,M,35-39,E,46,
1914,AR-F,LA RIOJA,M,40-44,E,32,
1914,AR-F,LA RIOJA,M,45-49,E,25,
1914,AR-F,LA RIOJA,M,50-54,E,25,
1914,AR-F,LA RIOJA,M,55-59,E,18,
1914,AR-F,LA RIOJA,M,60-64,E,9,
1914,AR-F,LA RIOJA,M,65-69,E,8,
1914,AR-F,LA RIOJA,M,70-74,E,6,
1914,AR-F,LA RIOJA,M,75-79,E,2,
1914,AR-F,LA RIOJA,M,80-84,E,2,
1914,AR-F,LA RIOJA,M,85+,E,1,
1914,AR-F,LA RIOJA,V,10-14,E,63,
1914,AR-F,LA RIOJA,V,05-09,E,69,
1914,AR-F,LA RIOJA,V,00-04,E,21,
1914,AR-F,LA RIOJA,V,15-19,E,87,
1914,AR-F,LA RIOJA,V,20-24,E,112,
1914,AR-F,LA RIOJA,V,25-29,E,169,
1914,AR-F,LA RIOJA,V,30-34,E,113,
1914,AR-F,LA RIOJA,V,35-39,E,105,
1914,AR-F,LA RIOJA,V,40-44,E,89,
1914,AR-F,LA RIOJA,V,45-49,E,80,
1914,AR-F,LA RIOJA,V,50-54,E,87,
1914,AR-F,LA RIOJA,V,55-59,E,42,
1914,AR-F,LA RIOJA,V,60-64,E,30,
1914,AR-F,LA RIOJA,V,65-69,E,15,
1914,AR-F,LA RIOJA,V,70-74,E,9,
1914,AR-F,LA RIOJA,V,75-79,E,6,
1914,AR-F,LA RIOJA,V,80-84,E,4,
1914,AR-F,LA RIOJA,V,85+,E,1,
1947,AR-F,LA RIOJA,M,10-14,E,2,
1947,AR-F,LA RIOJA,M,05-09,E,4,
1947,AR-F,LA RIOJA,M,00-04,E,4,
1947,AR-F,LA RIOJA,M,15-19,E,12,
1947,AR-F,LA RIOJA,M,20-24,E,18,
1947,AR-F,LA RIOJA,M,25-29,E,26,
1947,AR-F,LA RIOJA,M,30-34,E,24,
1947,AR-F,LA RIOJA,M,35-39,E,54,
1947,AR-F,LA RIOJA,M,40-44,E,66,
1947,AR-F,LA RIOJA,M,45-49,E,56,
1947,AR-F,LA RIOJA,M,50-54,E,52,
1947,AR-F,LA RIOJA,M,55-59,E,46,
1947,AR-F,LA RIOJA,M,60-64,E,40,
1947,AR-F,LA RIOJA,M,65-69,E,22,
1947,AR-F,LA RIOJA,M,70-74,E,21,
1947,AR-F,LA RIOJA,M,75-79,E,9,
1947,AR-F,LA RIOJA,M,80-84,E,7,
1947,AR-F,LA RIOJA,M,85+,E,7,
1947,AR-F,LA RIOJA,V,10-14,E,3,
1947,AR-F,LA RIOJA,V,05-09,E,5,
1947,AR-F,LA RIOJA,V,00-04,E,2,
1947,AR-F,LA RIOJA,V,15-19,E,5,
1947,AR-F,LA RIOJA,V,20-24,E,18,
1947,AR-F,LA RIOJA,V,25-29,E,35,
1947,AR-F,LA RIOJA,V,30-34,E,54,
1947,AR-F,LA RIOJA,V,35-39,E,122,
1947,AR-F,LA RIOJA,V,40-44,E,156,
1947,AR-F,LA RIOJA,V,45-49,E,176,
1947,AR-F,LA RIOJA,V,50-54,E,174,
1947,AR-F,LA RIOJA,V,55-59,E,149,
1947,AR-F,LA RIOJA,V,60-64,E,104,
1947,AR-F,LA RIOJA,V,65-69,E,51,
1947,AR-F,LA RIOJA,V,70-74,E,37,
1947,AR-F,LA RIOJA,V,75-79,E,18,
1947,AR-F,LA RIOJA,V,80-84,E,10,
1947,AR-F,LA RIOJA,V,85+,E,8,
1960,AR-F,LA RIOJA,M,05-09,E,5,
1960,AR-F,LA RIOJA,M,10-14,E,31,
1960,AR-F,LA RIOJA,M,00-04,E,2,
1960,AR-F,LA RIOJA,M,15-19,E,26,
1960,AR-F,LA RIOJA,M,20-24,E,22,
1960,AR-F,LA RIOJA,M,25-29,E,31,
1960,AR-F,LA RIOJA,M,30-34,E,45,
1960,AR-F,LA RIOJA,M,35-39,E,54,
1960,AR-F,LA RIOJA,M,40-44,E,36,
1960,AR-F,LA RIOJA,M,45-49,E,41,
1960,AR-F,LA RIOJA,M,50-54,E,68,
1960,AR-F,LA RIOJA,M,55-59,E,56,
1960,AR-F,LA RIOJA,M,60-64,E,46,
1960,AR-F,LA RIOJA,M,65-69,E,31,
1960,AR-F,LA RIOJA,M,70-74,E,32,
1960,AR-F,LA RIOJA,M,75-79,E,17,
1960,AR-F,LA RIOJA,M,80-84,E,6,
1960,AR-F,LA RIOJA,M,85+,E,4,
1960,AR-F,LA RIOJA,V,05-09,E,12,
1960,AR-F,LA RIOJA,V,10-14,E,27,
1960,AR-F,LA RIOJA,V,00-04,E,2,
1960,AR-F,LA RIOJA,V,15-19,E,32,
1960,AR-F,LA RIOJA,V,20-24,E,22,
1960,AR-F,LA RIOJA,V,25-29,E,34,
1960,AR-F,LA RIOJA,V,30-34,E,59,
1960,AR-F,LA RIOJA,V,35-39,E,85,
1960,AR-F,LA RIOJA,V,40-44,E,72,
1960,AR-F,LA RIOJA,V,45-49,E,98,
1960,AR-F,LA RIOJA,V,50-54,E,112,
1960,AR-F,LA RIOJA,V,55-59,E,145,
1960,AR-F,LA RIOJA,V,60-64,E,147,
1960,AR-F,LA RIOJA,V,65-69,E,100,
1960,AR-F,LA RIOJA,V,70-74,E,71,
1960,AR-F,LA RIOJA,V,75-79,E,34,
1960,AR-F,LA RIOJA,V,80-84,E,13,
1960,AR-F,LA RIOJA,V,85+,E,6,
1970,AR-F,LA RIOJA,M,05-09,E,0,
1970,AR-F,LA RIOJA,M,10-14,E,0,
1970,AR-F,LA RIOJA,M,00-04,E,0,
1970,AR-F,LA RIOJA,M,15-19,E,25,
1970,AR-F,LA RIOJA,M,20-24,E,25,
1970,AR-F,LA RIOJA,M,25-29,E,50,
1970,AR-F,LA RIOJA,M,30-34,E,50,
1970,AR-F,LA RIOJA,M,35-39,E,50,
1970,AR-F,LA RIOJA,M,40-44,E,50,
1970,AR-F,LA RIOJA,M,45-49,E,150,
1970,AR-F,LA RIOJA,M,50-54,E,25,
1970,AR-F,LA RIOJA,M,55-59,E,50,
1970,AR-F,LA RIOJA,M,60-64,E,75,
1970,AR-F,LA RIOJA,M,65-69,E,0,
1970,AR-F,LA RIOJA,M,70-74,E,50,
1970,AR-F,LA RIOJA,M,75-79,E,0,
1970,AR-F,LA RIOJA,M,80-84,E,0,
1970,AR-F,LA RIOJA,M,85+,E,0,
1970,AR-F,LA RIOJA,V,05-09,E,0,
1970,AR-F,LA RIOJA,V,10-14,E,25,
1970,AR-F,LA RIOJA,V,00-04,E,0,
1970,AR-F,LA RIOJA,V,15-19,E,50,
1970,AR-F,LA RIOJA,V,20-24,E,25,
1970,AR-F,LA RIOJA,V,25-29,E,25,
1970,AR-F,LA RIOJA,V,30-34,E,75,
1970,AR-F,LA RIOJA,V,35-39,E,50,
1970,AR-F,LA RIOJA,V,40-44,E,50,
1970,AR-F,LA RIOJA,V,45-49,E,100,
1970,AR-F,LA RIOJA,V,50-54,E,50,
1970,AR-F,LA RIOJA,V,55-59,E,100,
1970,AR-F,LA RIOJA,V,60-64,E,25,
1970,AR-F,LA RIOJA,V,65-69,E,150,
1970,AR-F,LA RIOJA,V,70-74,E,100,
1970,AR-F,LA RIOJA,V,75-79,E,100,
1970,AR-F,LA RIOJA,V,80-84,E,25,
1970,AR-F,LA RIOJA,V,85+,E,25,
1980,AR-F,LA RIOJA,M,00-04,E,6,
1980,AR-F,LA RIOJA,M,05-09,E,13,
1980,AR-F,LA RIOJA,M,10-14,E,19,
1980,AR-F,LA RIOJA,M,15-19,E,16,
1980,AR-F,LA RIOJA,M,20-24,E,23,
1980,AR-F,LA RIOJA,M,25-29,E,35,
1980,AR-F,LA RIOJA,M,30-34,E,43,
1980,AR-F,LA RIOJA,M,35-39,E,39,
1980,AR-F,LA RIOJA,M,40-44,E,42,
1980,AR-F,LA RIOJA,M,45-49,E,30,
1980,AR-F,LA RIOJA,M,50-54,E,40,
1980,AR-F,LA RIOJA,M,55-59,E,35,
1980,AR-F,LA RIOJA,M,60-64,E,21,
1980,AR-F,LA RIOJA,M,65-69,E,34,
1980,AR-F,LA RIOJA,M,70-74,E,44,
1980,AR-F,LA RIOJA,M,75-79,E,37,
1980,AR-F,LA RIOJA,M,80-84,E,17,
1980,AR-F,LA RIOJA,M,85+,E,9,
1980,AR-F,LA RIOJA,V,00-04,E,5,
1980,AR-F,LA RIOJA,V,05-09,E,12,
1980,AR-F,LA RIOJA,V,10-14,E,19,
1980,AR-F,LA RIOJA,V,15-19,E,11,
1980,AR-F,LA RIOJA,V,20-24,E,22,
1980,AR-F,LA RIOJA,V,25-29,E,36,
1980,AR-F,LA RIOJA,V,30-34,E,56,
1980,AR-F,LA RIOJA,V,35-39,E,51,
1980,AR-F,LA RIOJA,V,40-44,E,57,
1980,AR-F,LA RIOJA,V,45-49,E,54,
1980,AR-F,LA RIOJA,V,50-54,E,53,
1980,AR-F,LA RIOJA,V,55-59,E,72,
1980,AR-F,LA RIOJA,V,60-64,E,36,
1980,AR-F,LA RIOJA,V,65-69,E,52,
1980,AR-F,LA RIOJA,V,70-74,E,71,
1980,AR-F,LA RIOJA,V,75-79,E,42,
1980,AR-F,LA RIOJA,V,80-84,E,22,
1980,AR-F,LA RIOJA,V,85+,E,11,
1991,AR-F,LA RIOJA,M,05-09,E,18,
1991,AR-F,LA RIOJA,M,10-14,E,40,
1991,AR-F,LA RIOJA,M,00-04,E,5,
1991,AR-F,LA RIOJA,M,15-19,E,29,
1991,AR-F,LA RIOJA,M,20-24,E,48,
1991,AR-F,LA RIOJA,M,25-29,E,55,
1991,AR-F,LA RIOJA,M,30-34,E,47,
1991,AR-F,LA RIOJA,M,35-39,E,75,
1991,AR-F,LA RIOJA,M,40-44,E,61,
1991,AR-F,LA RIOJA,M,45-49,E,57,
1991,AR-F,LA RIOJA,M,50-54,E,45,
1991,AR-F,LA RIOJA,M,55-59,E,36,
1991,AR-F,LA RIOJA,M,60-64,E,52,
1991,AR-F,LA RIOJA,M,65-69,E,41,
1991,AR-F,LA RIOJA,M,70-74,E,21,
1991,AR-F,LA RIOJA,M,75-79,E,25,
1991,AR-F,LA RIOJA,M,80-84,E,22,
1991,AR-F,LA RIOJA,M,85+,E,18,
1991,AR-F,LA RIOJA,V,05-09,E,24,
1991,AR-F,LA RIOJA,V,10-14,E,26,
1991,AR-F,LA RIOJA,V,00-04,E,7,
1991,AR-F,LA RIOJA,V,15-19,E,38,
1991,AR-F,LA RIOJA,V,20-24,E,55,
1991,AR-F,LA RIOJA,V,25-29,E,53,
1991,AR-F,LA RIOJA,V,30-34,E,62,
1991,AR-F,LA RIOJA,V,35-39,E,77,
1991,AR-F,LA RIOJA,V,40-44,E,100,
1991,AR-F,LA RIOJA,V,45-49,E,61,
1991,AR-F,LA RIOJA,V,50-54,E,71,
1991,AR-F,LA RIOJA,V,55-59,E,74,
1991,AR-F,LA RIOJA,V,60-64,E,53,
1991,AR-F,LA RIOJA,V,65-69,E,53,
1991,AR-F,LA RIOJA,V,70-74,E,28,
1991,AR-F,LA RIOJA,V,75-79,E,31,
1991,AR-F,LA RIOJA,V,80-84,E,22,
1991,AR-F,LA RIOJA,V,85+,E,13,
2001,AR-F,LA RIOJA,M,05-09,E,24,
2001,AR-F,LA RIOJA,M,10-14,E,28,
2001,AR-F,LA RIOJA,M,00-04,E,14,
2001,AR-F,LA RIOJA,M,15-19,E,51,
2001,AR-F,LA RIOJA,M,20-24,E,97,
2001,AR-F,LA RIOJA,M,25-29,E,102,
2001,AR-F,LA RIOJA,M,30-34,E,130,
2001,AR-F,LA RIOJA,M,35-39,E,96,
2001,AR-F,LA RIOJA,M,40-44,E,63,
2001,AR-F,LA RIOJA,M,45-49,E,86,
2001,AR-F,LA RIOJA,M,50-54,E,81,
2001,AR-F,LA RIOJA,M,55-59,E,56,
2001,AR-F,LA RIOJA,M,60-64,E,54,
2001,AR-F,LA RIOJA,M,65-69,E,35,
2001,AR-F,LA RIOJA,M,70-74,E,39,
2001,AR-F,LA RIOJA,M,75-79,E,31,
2001,AR-F,LA RIOJA,M,80-84,E,21,
2001,AR-F,LA RIOJA,M,85+,E,15,
2001,AR-F,LA RIOJA,V,05-09,E,25,
2001,AR-F,LA RIOJA,V,10-14,E,40,
2001,AR-F,LA RIOJA,V,00-04,E,9,
2001,AR-F,LA RIOJA,V,15-19,E,56,
2001,AR-F,LA RIOJA,V,20-24,E,81,
2001,AR-F,LA RIOJA,V,25-29,E,109,
2001,AR-F,LA RIOJA,V,30-34,E,122,
2001,AR-F,LA RIOJA,V,35-39,E,118,
2001,AR-F,LA RIOJA,V,40-44,E,79,
2001,AR-F,LA RIOJA,V,45-49,E,94,
2001,AR-F,LA RIOJA,V,50-54,E,119,
2001,AR-F,LA RIOJA,V,55-59,E,74,
2001,AR-F,LA RIOJA,V,60-64,E,61,
2001,AR-F,LA RIOJA,V,65-69,E,46,
2001,AR-F,LA RIOJA,V,70-74,E,36,
2001,AR-F,LA RIOJA,V,75-79,E,33,
2001,AR-F,LA RIOJA,V,80-84,E,14,
2001,AR-F,LA RIOJA,V,85+,E,13,
2010,AR-F,LA RIOJA,M,05-09,E,65,
2010,AR-F,LA RIOJA,M,10-14,E,74,
2010,AR-F,LA RIOJA,M,00-04,E,23,
2010,AR-F,LA RIOJA,M,15-19,E,104,
2010,AR-F,LA RIOJA,M,20-24,E,158,
2010,AR-F,LA RIOJA,M,25-29,E,163,
2010,AR-F,LA RIOJA,M,30-34,E,170,
2010,AR-F,LA RIOJA,M,35-39,E,157,
2010,AR-F,LA RIOJA,M,40-44,E,146,
2010,AR-F,LA RIOJA,M,45-49,E,125,
2010,AR-F,LA RIOJA,M,50-54,E,76,
2010,AR-F,LA RIOJA,M,55-59,E,85,
2010,AR-F,LA RIOJA,M,60-64,E,72,
2010,AR-F,LA RIOJA,M,65-69,E,51,
2010,AR-F,LA RIOJA,M,70-74,E,49,
2010,AR-F,LA RIOJA,M,75-79,E,29,
2010,AR-F,LA RIOJA,M,80-84,E,36,
2010,AR-F,LA RIOJA,M,85+,E,23,
2010,AR-F,LA RIOJA,V,05-09,E,64,
2010,AR-F,LA RIOJA,V,10-14,E,59,
2010,AR-F,LA RIOJA,V,00-04,E,39,
2010,AR-F,LA RIOJA,V,15-19,E,93,
2010,AR-F,LA RIOJA,V,20-24,E,182,
2010,AR-F,LA RIOJA,V,25-29,E,130,
2010,AR-F,LA RIOJA,V,30-34,E,158,
2010,AR-F,LA RIOJA,V,35-39,E,150,
2010,AR-F,LA RIOJA,V,40-44,E,137,
2010,AR-F,LA RIOJA,V,45-49,E,129,
2010,AR-F,LA RIOJA,V,50-54,E,95,
2010,AR-F,LA RIOJA,V,55-59,E,99,
2010,AR-F,LA RIOJA,V,60-64,E,91,
2010,AR-F,LA RIOJA,V,65-69,E,62,
2010,AR-F,LA RIOJA,V,70-74,E,48,
2010,AR-F,LA RIOJA,V,75-79,E,32,
2010,AR-F,LA RIOJA,V,80-84,E,18,
2010,AR-F,LA RIOJA,V,85+,E,14,
2022,AR-F,LA RIOJA,M,00-04,E,67,
2022,AR-F,LA RIOJA,M,05-09,E,89,
2022,AR-F,LA RIOJA,M,10-14,E,102,
2022,AR-F,LA RIOJA,M,15-19,E,200,
2022,AR-F,LA RIOJA,M,20-24,E,394,
2022,AR-F,LA RIOJA,M,25-29,E,355,
2022,AR-F,LA RIOJA,M,30-34,E,284,
2022,AR-F,LA RIOJA,M,35-39,E,290,
2022,AR-F,LA RIOJA,M,40-44,E,237,
2022,AR-F,LA RIOJA,M,45-49,E,207,
2022,AR-F,LA RIOJA,M,50-54,E,199,
2022,AR-F,LA RIOJA,M,55-59,E,127,
2022,AR-F,LA RIOJA,M,60-64,E,115,
2022,AR-F,LA RIOJA,M,65-69,E,104,
2022,AR-F,LA RIOJA,M,70-74,E,99,
2022,AR-F,LA RIOJA,M,75-79,E,52,
2022,AR-F,LA RIOJA,M,80-84,E,42,
2022,AR-F,LA RIOJA,M,85+,E,38,
2022,AR-F,LA RIOJA,V,00-04,E,64,
2022,AR-F,LA RIOJA,V,05-09,E,119,
2022,AR-F,LA RIOJA,V,10-14,E,113,
2022,AR-F,LA RIOJA,V,15-19,E,139,
2022,AR-F,LA RIOJA,V,20-24,E,276,
2022,AR-F,LA RIOJA,V,25-29,E,307,
2022,AR-F,LA RIOJA,V,30-34,E,353,
2022,AR-F,LA RIOJA,V,35-39,E,273,
2022,AR-F,LA RIOJA,V,40-44,E,234,
2022,AR-F,LA RIOJA,V,45-49,E,188,
2022,AR-F,LA RIOJA,V,50-54,E,182,
2022,AR-F,LA RIOJA,V,55-59,E,145,
2022,AR-F,LA RIOJA,V,60-64,E,100,
2022,AR-F,LA RIOJA,V,65-69,E,105,
2022,AR-F,LA RIOJA,V,70-74,E,62,
2022,AR-F,LA RIOJA,V,75-79,E,53,
2022,AR-F,LA RIOJA,V,80-84,E,40,
2022,AR-F,LA RIOJA,V,85+,E,18,
1869,AR-M,MENDOZA,M,05-09,N,4898,
1869,AR-M,MENDOZA,M,10-14,N,3588,
1869,AR-M,MENDOZA,M,00-04,N,4895,
1869,AR-M,MENDOZA,M,15-19,N,3578,
1869,AR-M,MENDOZA,M,20-24,N,3162,
1869,AR-M,MENDOZA,M,25-29,N,2759,
1869,AR-M,MENDOZA,M,30-34,N,2079,
1869,AR-M,MENDOZA,M,35-39,N,1540,
1869,AR-M,MENDOZA,M,40-44,N,1337,
1869,AR-M,MENDOZA,M,45-49,N,907,
1869,AR-M,MENDOZA,M,50-54,N,818,
1869,AR-M,MENDOZA,M,55-59,N,497,
1869,AR-M,MENDOZA,M,60-64,N,468,
1869,AR-M,MENDOZA,M,65-69,N,32,
1869,AR-M,MENDOZA,M,70-74,N,133,
1869,AR-M,MENDOZA,M,75-79,N,77,
1869,AR-M,MENDOZA,M,80-84,N,89,
1869,AR-M,MENDOZA,M,85+,N,73,
1869,AR-M,MENDOZA,V,05-09,N,5072,
1869,AR-M,MENDOZA,V,10-14,N,4175,
1869,AR-M,MENDOZA,V,00-04,N,4771,
1869,AR-M,MENDOZA,V,15-19,N,2520,
1869,AR-M,MENDOZA,V,20-24,N,2156,
1869,AR-M,MENDOZA,V,25-29,N,2372,
1869,AR-M,MENDOZA,V,30-34,N,1765,
1869,AR-M,MENDOZA,V,35-39,N,1292,
1869,AR-M,MENDOZA,V,40-44,N,1343,
1869,AR-M,MENDOZA,V,45-49,N,557,
1869,AR-M,MENDOZA,V,50-54,N,953,
1869,AR-M,MENDOZA,V,55-59,N,319,
1869,AR-M,MENDOZA,V,60-64,N,468,
1869,AR-M,MENDOZA,V,65-69,N,165,
1869,AR-M,MENDOZA,V,70-74,N,209,
1869,AR-M,MENDOZA,V,75-79,N,45,
1869,AR-M,MENDOZA,V,80-84,N,99,
1869,AR-M,MENDOZA,V,85+,N,58,
1895,AR-M,MENDOZA,M,05-09,N,7739,
1895,AR-M,MENDOZA,M,10-14,N,5445,
1895,AR-M,MENDOZA,M,00-04,N,8344,
1895,AR-M,MENDOZA,M,15-19,N,5749,
1895,AR-M,MENDOZA,M,20-24,N,4975,
1895,AR-M,MENDOZA,M,25-29,N,4258,
1895,AR-M,MENDOZA,M,30-34,N,3754,
1895,AR-M,MENDOZA,M,35-39,N,3073,
1895,AR-M,MENDOZA,M,40-44,N,2329,
1895,AR-M,MENDOZA,M,45-49,N,1562,
1895,AR-M,MENDOZA,M,50-54,N,1510,
1895,AR-M,MENDOZA,M,55-59,N,769,
1895,AR-M,MENDOZA,M,60-64,N,867,
1895,AR-M,MENDOZA,M,65-69,N,310,
1895,AR-M,MENDOZA,M,70-74,N,370,
1895,AR-M,MENDOZA,M,75-79,N,142,
1895,AR-M,MENDOZA,M,80-84,N,171,
1895,AR-M,MENDOZA,M,85+,N,128,
1895,AR-M,MENDOZA,V,05-09,N,8277,
1895,AR-M,MENDOZA,V,10-14,N,6073,
1895,AR-M,MENDOZA,V,00-04,N,8348,
1895,AR-M,MENDOZA,V,15-19,N,4315,
1895,AR-M,MENDOZA,V,20-24,N,4033,
1895,AR-M,MENDOZA,V,25-29,N,3595,
1895,AR-M,MENDOZA,V,30-34,N,2994,
1895,AR-M,MENDOZA,V,35-39,N,3104,
1895,AR-M,MENDOZA,V,40-44,N,1939,
1895,AR-M,MENDOZA,V,45-49,N,1954,
1895,AR-M,MENDOZA,V,50-54,N,1313,
1895,AR-M,MENDOZA,V,55-59,N,964,
1895,AR-M,MENDOZA,V,60-64,N,770,
1895,AR-M,MENDOZA,V,65-69,N,391,
1895,AR-M,MENDOZA,V,70-74,N,299,
1895,AR-M,MENDOZA,V,75-79,N,146,
1895,AR-M,MENDOZA,V,80-84,N,128,
1895,AR-M,MENDOZA,V,85+,N,102,
1914,AR-M,MENDOZA,M,10-14,N,11946,
1914,AR-M,MENDOZA,M,05-09,N,14773,
1914,AR-M,MENDOZA,M,00-04,N,19765,
1914,AR-M,MENDOZA,M,15-19,N,10601,
1914,AR-M,MENDOZA,M,20-24,N,9237,
1914,AR-M,MENDOZA,M,25-29,N,7124,
1914,AR-M,MENDOZA,M,30-34,N,4626,
1914,AR-M,MENDOZA,M,35-39,N,4820,
1914,AR-M,MENDOZA,M,40-44,N,3261,
1914,AR-M,MENDOZA,M,45-49,N,2665,
1914,AR-M,MENDOZA,M,50-54,N,2488,
1914,AR-M,MENDOZA,M,55-59,N,1297,
1914,AR-M,MENDOZA,M,60-64,N,1246,
1914,AR-M,MENDOZA,M,65-69,N,571,
1914,AR-M,MENDOZA,M,70-74,N,574,
1914,AR-M,MENDOZA,M,75-79,N,210,
1914,AR-M,MENDOZA,M,80-84,N,221,
1914,AR-M,MENDOZA,M,85+,N,157,
1914,AR-M,MENDOZA,V,10-14,N,11859,
1914,AR-M,MENDOZA,V,05-09,N,15122,
1914,AR-M,MENDOZA,V,00-04,N,20238,
1914,AR-M,MENDOZA,V,15-19,N,9420,
1914,AR-M,MENDOZA,V,20-24,N,8368,
1914,AR-M,MENDOZA,V,25-29,N,6600,
1914,AR-M,MENDOZA,V,30-34,N,4813,
1914,AR-M,MENDOZA,V,35-39,N,4382,
1914,AR-M,MENDOZA,V,40-44,N,3294,
1914,AR-M,MENDOZA,V,45-49,N,2708,
1914,AR-M,MENDOZA,V,50-54,N,2420,
1914,AR-M,MENDOZA,V,55-59,N,1526,
1914,AR-M,MENDOZA,V,60-64,N,1132,
1914,AR-M,MENDOZA,V,65-69,N,650,
1914,AR-M,MENDOZA,V,70-74,N,508,
1914,AR-M,MENDOZA,V,75-79,N,254,
1914,AR-M,MENDOZA,V,80-84,N,161,
1914,AR-M,MENDOZA,V,85+,N,144,
1947,AR-M,MENDOZA,M,10-14,N,30205,
1947,AR-M,MENDOZA,M,05-09,N,31863,
1947,AR-M,MENDOZA,M,00-04,N,37768,
1947,AR-M,MENDOZA,M,15-19,N,30832,
1947,AR-M,MENDOZA,M,20-24,N,28357,
1947,AR-M,MENDOZA,M,25-29,N,23475,
1947,AR-M,MENDOZA,M,30-34,N,20868,
1947,AR-M,MENDOZA,M,35-39,N,15462,
1947,AR-M,MENDOZA,M,40-44,N,10996,
1947,AR-M,MENDOZA,M,45-49,N,8798,
1947,AR-M,MENDOZA,M,50-54,N,6034,
1947,AR-M,MENDOZA,M,55-59,N,4693,
1947,AR-M,MENDOZA,M,60-64,N,3070,
1947,AR-M,MENDOZA,M,65-69,N,2197,
1947,AR-M,MENDOZA,M,70-74,N,1285,
1947,AR-M,MENDOZA,M,75-79,N,818,
1947,AR-M,MENDOZA,M,80-84,N,432,
1947,AR-M,MENDOZA,M,85+,N,338,
1947,AR-M,MENDOZA,V,10-14,N,30367,
1947,AR-M,MENDOZA,V,05-09,N,31858,
1947,AR-M,MENDOZA,V,00-04,N,37955,
1947,AR-M,MENDOZA,V,15-19,N,30005,
1947,AR-M,MENDOZA,V,20-24,N,32099,
1947,AR-M,MENDOZA,V,25-29,N,24168,
1947,AR-M,MENDOZA,V,30-34,N,21598,
1947,AR-M,MENDOZA,V,35-39,N,16338,
1947,AR-M,MENDOZA,V,40-44,N,11494,
1947,AR-M,MENDOZA,V,45-49,N,8812,
1947,AR-M,MENDOZA,V,50-54,N,6151,
1947,AR-M,MENDOZA,V,55-59,N,4775,
1947,AR-M,MENDOZA,V,60-64,N,2737,
1947,AR-M,MENDOZA,V,65-69,N,1602,
1947,AR-M,MENDOZA,V,70-74,N,996,
1947,AR-M,MENDOZA,V,75-79,N,494,
1947,AR-M,MENDOZA,V,80-84,N,221,
1947,AR-M,MENDOZA,V,85+,N,166,
1960,AR-M,MENDOZA,M,05-09,N,47101,
1960,AR-M,MENDOZA,M,10-14,N,42962,
1960,AR-M,MENDOZA,M,00-04,N,47951,
1960,AR-M,MENDOZA,M,15-19,N,37727,
1960,AR-M,MENDOZA,M,20-24,N,32611,
1960,AR-M,MENDOZA,M,25-29,N,31603,
1960,AR-M,MENDOZA,M,30-34,N,30955,
1960,AR-M,MENDOZA,M,35-39,N,26400,
1960,AR-M,MENDOZA,M,40-44,N,21453,
1960,AR-M,MENDOZA,M,45-49,N,18975,
1960,AR-M,MENDOZA,M,50-54,N,12492,
1960,AR-M,MENDOZA,M,55-59,N,9277,
1960,AR-M,MENDOZA,M,60-64,N,6847,
1960,AR-M,MENDOZA,M,65-69,N,4395,
1960,AR-M,MENDOZA,M,70-74,N,2915,
1960,AR-M,MENDOZA,M,75-79,N,1480,
1960,AR-M,MENDOZA,M,80-84,N,694,
1960,AR-M,MENDOZA,M,85+,N,494,
